Product,Country,Year,Population,Production (t),production__tonnes__per_capita,Production per capita (kg),Yield (t/ha),Yield (kg/animal),Land Use (ha),area_harvested__ha__per_capita,Land Use per capita (m²),Producing or slaughtered animals,Producing or slaughtered animals per capita,Imports (t),imports__tonnes__per_capita,Imports per capita (kg),Exports (t),exports__tonnes__per_capita,Exports per capita (kg),Domestic supply (t),domestic_supply__tonnes__per_capita,Domestic supply per capita (kg),Food (t),food__tonnes__per_capita,Food per capita (kg),Animal feed (t),feed__tonnes__per_capita,Animal feed per capita (kg),Other uses (t),other_uses__tonnes__per_capita,Other uses per capita (kg),Supply chain waste (t),waste_in_supply_chain__tonnes__per_capita,Supply chain waste per capita (kg),Food supply (kg per capita per year),Food supply (g per capita per day),Food supply (kcal per capita per day),Food supply (Protein g per capita per day),Food supply (Fat g per capita per day)
,Oceania (FAO),1982,19848000,387474,,,4.6622,,83109,,,,,30000,0.0015114873,1.5114873,26000,0.0013099556,1.3099556,312000,0.015719468,15.719468,57000,0.0028718258,2.8718258,237000,0.011940749,11.940749,4000,0.00020153164,0.20153164,12000,0.00060459494,0.60459494,2.88,7.89041088,23.39,0.52,0.07
,Oceania (FAO),1983,20130000,287170,,,3.3866,,84795,,,,,36000,0.0017883755,1.7883755,74000,0.0036761053,3.6761053,350000,0.017386984,17.386984,59000,0.0029309487,2.9309487,274000,0.013611525,13.611524999999999,4000,0.0001987084,0.1987084,11000,0.0005464481,0.5464481,2.93,8.027397180000001,23.77,0.52,0.07
,Oceania (FAO),1984,20423000,396467,,,4.447,,89154,,,,,25000,0.00122411,1.22411,58000,0.0028399355,2.8399355,305000,0.014934143,14.934143,59000,0.0028888998,2.8888998000000004,227000,0.01111492,11.11492,5000,0.000244822,0.244822,12000,0.0005875728,0.5875728,2.89,7.917808140000001,23.47,0.52,0.07
,Oceania (FAO),1985,20724000,471108,,,3.8188,,123364,,,,,30000,0.0014475969,1.4475969000000002,188000,0.009071608,9.071608,320000,0.015441035,15.441035000000001,62000,0.0029917005,2.9917005,238000,0.011484269,11.484269,6000,0.0002895194,0.2895194,12000,0.0005790388,0.5790388,2.97,8.13698622,24.1,0.53,0.07
,Oceania (FAO),1986,21030000,470051,,,4.4144998,,106479,,,,,32000,0.0015216358,1.5216357999999999,121000,0.0057536853,5.7536853,368000,0.017498812,17.498811999999997,66000,0.0031383738,3.1383738,277000,0.01317166,13.17166,8000,0.00038040895,0.38040894999999997,13000,0.00061816454,0.6181645400000001,3.13,8.57534238,25.5,0.56,0.07
,Oceania (FAO),1987,21343000,385686,,,4.8427,,79642,,,,,30000,0.001405613,1.405613,106000,0.0049664997,4.9664997,403000,0.01888207,18.882070000000002,69000,0.00323291,3.23291,308000,0.014430961,14.430961000000002,10000,0.0004685377,0.4685377,14000,0.0006559528,0.6559528,3.24,8.876712240000002,26.31,0.58,0.08
,Oceania (FAO),1988,21659000,349645,,,4.6682997,,74898,,,,,20000,0.00092340366,0.92340366,33000,0.001523616,1.523616,352000,0.016251905,16.251905,73000,0.0033704233,3.3704233,256000,0.011819567,11.819567,10000,0.00046170183,0.46170183,11000,0.000507872,0.507872,3.38,9.26027388,27.37,0.61,0.08
,Oceania (FAO),1989,21972000,359338,,,5.1493998,,69782,,,,,29000,0.0013198616,1.3198616,14000,0.0006371746,0.6371746,370000,0.016839614,16.839614,81000,0.00368651,3.68651,266000,0.012106317,12.106317,8000,0.00036409977,0.36409977,13000,0.00059166213,0.59166213,3.69,10.10958894,29.58,0.66,0.09
,Oceania (FAO),1990,22283000,386595,,,5.253,,73595,,,,,54000,0.0024233721,2.4233721,32000,0.0014360723,1.4360723,428000,0.019207468,19.207468,83000,0.0037248125,3.7248124999999996,321000,0.014405601,14.405601,8000,0.00035901807,0.35901807,15000,0.0006731589,0.6731589,3.74,10.24657524,29.64,0.66,0.09
,Oceania (FAO),1991,22585000,381658.88,,,5.4007,,70668,,,,,34000,0.0015054239,1.5054239,19000,0.0008412663,0.8412663,365000,0.016161168,16.161168,89000,0.0039406684,3.9406684,252000,0.011157848,11.157848,6000,0.00026566305,0.26566305,15000,0.0006641576,0.6641575999999999,3.95,10.8219177,31.79,0.7,0.09
,Oceania (FAO),1992,22881000,438458.56,,,5.9944,,73145,,,,,20000,0.0008740877,0.8740877,26000,0.001136314,1.136314,416000,0.018181024,18.181024,89000,0.0038896902,3.8896902,306000,0.013373542,13.373542,5000,0.00021852192,0.21852191999999998,15000,0.00065556576,0.65556576,3.87,10.602739620000001,30.97,0.69,0.09
,Oceania (FAO),1993,23174000,337367.78,,,5.2532,,64221,,,,,29000,0.0012514024,1.2514024,30000,0.0012945542,1.2945541999999999,340000,0.014671614,14.671614,91000,0.0039268145,3.9268145000000003,225000,0.009709157,9.709157,8000,0.00034521447,0.34521447,14000,0.0006041253,0.6041253,3.92,10.73972592,31.47,0.7,0.09
,Oceania (FAO),1994,23464000,353776.75,,,5.7089996,,61968,,,,,37000,0.0015768837,1.5768837,31000,0.0013211728,1.3211728,400000,0.017047392,17.047392000000002,89000,0.0037930447,3.7930447,287000,0.012231504,12.231504000000001,7000,0.00029832937,0.29832937,14000,0.00059665873,0.59665873,3.8,10.4109588,30.28,0.67,0.09
,Oceania (FAO),1995,23752000,410968.78,,,5.8486,,70268,,,,,39000,0.001641967,1.641967,25000,0.0010525429,1.0525429,476000,0.020040417,20.040417,87000,0.0036628495,3.6628495,361000,0.01519872,15.19872,10000,0.00042101718,0.42101718000000005,15000,0.00063152576,0.6315257599999999,3.68,10.082191680000001,29.24,0.65,0.09
,Oceania (FAO),1996,24043000,544807.7,,,6.9063997,,78884,,,,,46000,0.0019132388,1.9132388,35000,0.0014557252,1.4557252,547000,0.022750905,22.750905,86000,0.0035769248,3.5769248,431000,0.017926216,17.926215999999997,11000,0.0004575136,0.45751359999999996,17000,0.0007070665,0.7070664999999999,3.58,9.80821908,28.16,0.63,0.08
,Oceania (FAO),1997,24336000,601545.6,,,6.7039,,89731,,,,,34000,0.0013971071,1.3971071,30000,0.0012327416,1.2327416,589000,0.024202827,24.202827,99000,0.0040680473,4.0680473,458000,0.018819856,18.819855999999998,12000,0.00049309665,0.49309664999999997,17000,0.0006985536,0.6985536,4.06,11.12328756,32.32,0.72,0.1
,Oceania (FAO),1998,24630000,456912.4,,,5.8571,,78010,,,,,22000,0.00089321967,0.89321967,36000,0.0014616322,1.4616322000000002,463000,0.018798213,18.798213,112000,0.0045473,4.5473,315000,0.012789281,12.789280999999999,17000,0.0006902152,0.6902151999999999,16000,0.0006496143,0.6496143,4.56,12.49315056,36.96,0.82,0.11
,Oceania (FAO),1999,24927000,545122.44,,,6.1229997,,89028,,,,,38000,0.0015244514,1.5244514,60000,0.0024070286,2.4070286,492000,0.019737635,19.737635,98000,0.00393148,3.93148,362000,0.014522405,14.522405000000001,12000,0.0004814057,0.4814057,17000,0.0006819914,0.6819914,3.94,10.79452044,31.25,0.7,0.09
,Oceania (FAO),2000,25231000,600794.9,,,5.7516,,104457,,,,,30000,0.0011890135,1.1890135,69000,0.0027347312,2.7347311999999997,588000,0.023304665,23.304665,108000,0.0042804484,4.2804484,413000,0.016368752,16.368752,46000,0.001823154,1.823154,18000,0.0007134081,0.7134081000000001,4.29,11.753424540000001,34.31,0.76,0.1
,Oceania (FAO),2001,25537000,535761.3,,,5.6038,,95608,,,,,43000,0.0016838313,1.6838313,78000,0.0030543916,3.0543915999999998,497000,0.019461958,19.461958000000003,84000,0.003289345,3.289345,353000,0.01382308,13.82308,41000,0.0016055136,1.6055136,17000,0.00066570076,0.66570076,3.31,9.06849306,26.33,0.59,0.08
,Oceania (FAO),2002,25848000,616549.2,,,5.7890997,,106501,,,,,64000,0.0024760137,2.4760136999999998,89000,0.0034432064,3.4432064000000002,597000,0.023096565,23.096565,105000,0.0040622097,4.0622096999999995,423000,0.016364902,16.364902,49000,0.0018956979,1.8956979,18000,0.0006963788,0.6963788000000001,4.05,11.0958903,32.18,0.71,0.1
,Oceania (FAO),2003,26171000,535611.3,,,7.2567,,73810,,,,,107000,0.004088495,4.088495,36000,0.0013755683,1.3755683,520000,0.01986932,19.86932,115000,0.004394177,4.394177,328000,0.012532956,12.532956,55000,0.0021015627,2.1015627,19000,0.0007259944,0.7259944,4.4,12.054794400000002,35.1,0.78,0.1
,Oceania (FAO),2004,26523000,641356.1,,,6.7872,,94494,,,,,50000,0.0018851563,1.8851563,29000,0.0010933906,1.0933906,591000,0.022282546,22.282546,114000,0.004298156,4.298156,418000,0.015759906,15.759906,38000,0.0014327188,1.4327188,18000,0.0006786563,0.6786563,4.3,11.7808218,34.12,0.76,0.1
,Oceania (FAO),2005,26909000,644733.6,,,6.6755,,96582,,,,,35000,0.0013006801,1.3006801000000001,20000,0.00074324576,0.74324576,654000,0.024304137,24.304137,112000,0.004162176,4.162176,486000,0.018060872,18.060872,34000,0.0012635178,1.2635178,19000,0.0007060835,0.7060835,4.18,11.45205468,33.63,0.74,0.1
,Oceania (FAO),2006,27338000,590543.6,,,6.4585,,91437,,,,,35000,0.0012802692,1.2802692,15000,0.00054868683,0.54868683,628000,0.022971688,22.971688,117000,0.004279757,4.279757,453000,0.01657034,16.570339999999998,35000,0.0012802692,1.2802692,19000,0.0006950033,0.6950033,4.29,11.753424540000001,35.39,0.78,0.1
,Oceania (FAO),2007,27797000,440446,,,6.2353,,70637,,,,,61000,0.0021944814,2.1944814,14000,0.00050365145,0.50365145,470000,0.0169083,16.9083,118000,0.0042450624,4.2450624,280000,0.010073029,10.073029,51000,0.0018347304,1.8347304,18000,0.0006475519,0.6475519,4.25,11.6438355,34.91,0.77,0.1
,Oceania (FAO),2008,28276000,608247.3,,,6.6505,,91459,,,,,44000,0.00155609,1.55609,38000,0.0013438959,1.3438959,592000,0.020936484,20.936484,118000,0.0041731503,4.1731503000000005,405000,0.0143231,14.3231,46000,0.0016268214,1.6268214,19000,0.00067194796,0.6719479599999999,4.18,11.45205468,33.96,0.75,0.1
,Oceania (FAO),2009,28747000,627735.8,,,6.9189,,90728,,,,,37000,0.0012870908,1.2870907999999999,41000,0.0014262358,1.4262358,665000,0.02313285,23.13285,127000,0.0044178525,4.4178524999999995,468000,0.01627996,16.27996,47000,0.0016349532,1.6349532,20000,0.0006957248,0.6957248,4.41,12.082191660000001,35.8,0.79,0.1
,Oceania (FAO),2010,36487680,532963.6,,,6.5344,,81563,,,,,39000,0.0010688539,1.0688539,29000,0.0007947888,0.7947888,567000,0.015539492,15.539492000000001,129000,0.00353544,3.53544,364000,0.00997597,9.97597,55000,0.0015073582,1.5073581999999999,10000,0.00027406513,0.27406513,3.55,9.7260273,26.96,0.56,0.23
,Oceania (FAO),2011,37116100,583820.25,,,6.8466997,,85270,,,,,54000,0.0014548942,1.4548942,58000,0.0015626642,1.5626642,587000,0.01581524,15.815240000000001,138000,0.003718063,3.7180630000000003,368000,0.009914834,9.914834,59000,0.0015896066,1.5896066,11000,0.00029636733,0.29636733,3.71,10.16438346,28.24,0.58,0.24
,Oceania (FAO),2012,37769860,677001,,,7.2274,,93672,,,,,49000,0.0012973307,1.2973307,121000,0.0032036128,3.2036128,604000,0.015991587,15.991587,135000,0.0035742787,3.5742787,393000,0.010405122,10.405121999999999,54000,0.0014297115,1.4297114999999998,11000,0.00029123752,0.29123751999999997,3.57,9.78082182,27.24,0.56,0.23
,Oceania (FAO),2013,38445080,726425,,,7.0909996,,102443,,,,,51000,0.0013265677,1.3265677,136000,0.003537514,3.537514,601000,0.01563269,15.632690000000002,138000,0.0035895363,3.5895363000000002,390000,0.010144342,10.144342,50000,0.0013005566,1.3005566,11000,0.00028612246,0.28612245999999997,3.6,9.8630136,27.39,0.57,0.23
,Oceania (FAO),2014,39118200,646363.06,,,8.184299,,78976,,,,,196000,0.0050104554,5.0104554,103000,0.0026330454,2.6330454,702000,0.017945612,17.945612,138000,0.0035277698,3.5277697999999997,459000,0.011733669,11.733669,71000,0.001815012,1.815012,12000,0.00030676258,0.30676258,3.52,9.64383552,26.84,0.55,0.23
,Oceania (FAO),2015,39794400,742303.3,,,8.7976,,84375,,,,,265000,0.006659229,6.659229,94000,0.0023621414,2.3621414,913000,0.022942927,22.942926999999997,143000,0.0035934707,3.5934706999999997,642000,0.016132925,16.132925,93000,0.0023370124,2.3370124,12000,0.00030154997,0.30154997,3.6,9.8630136,27.48,0.57,0.23
,Oceania (FAO),2016,40493988,633074.25,,,8.281899,,76440,,,,,121000,0.002988098,2.988098,87000,0.002148467,2.1484669999999997,688000,0.016990175,16.990175,141000,0.0034819983,3.4819983000000003,447000,0.011038676,11.038676,67000,0.0016545666,1.6545666,11000,0.00027164526,0.27164526,3.49,9.561643740000001,26.65,0.55,0.23
,Oceania (FAO),2017,41212070,635971.6,,,7.033,,90427,,,,,94000,0.0022808851,2.2808851,93000,0.0022566204,2.2566204,603000,0.0146316355,14.6316355,143000,0.0034698572,3.4698572,381000,0.009244865,9.244864999999999,47000,0.0011404426,1.1404425999999999,10000,0.00024264737,0.24264737,3.48,9.53424648,26.51,0.55,0.23
,Oceania (FAO),2018,41936970,604239.06,,,8.0041,,75492,,,,,179000,0.0042683105,4.2683105,89000,0.0021222325,2.1222325,731000,0.017430922,17.430922000000002,142000,0.003386034,3.386034,484000,0.01154113,11.54113,74000,0.0017645529,1.7645529,10000,0.0002384531,0.2384531,3.39,9.28767114,25.87,0.54,0.22
,Oceania (FAO),2019,42801300,547002.2,,,6.7521996,,81011,,,,,370000,0.008644597,8.644597000000001,91000,0.0021261035,2.1261035,837000,0.019555481,19.555481,141000,0.0032942924,3.2942924000000002,539000,0.012593076,12.593076,123000,0.0028737443,2.8737443,14000,0.00032709286,0.32709286,3.31,9.06849306,25.4,0.53,0.22
,Oceania (FAO),2020,43458260,483117.16,,,8.2188,,58782,,,,,197000,0.004533085,4.533085,68000,0.0015647197,1.5647197,614000,0.014128499,14.128499,140000,0.0032214818,3.2214818,370000,0.008513916,8.513916,74000,0.0017027833,1.7027832999999999,10000,0.00023010584,0.23010584,3.23,8.84931498,24.77,0.51,0.21
,Oceania (FAO),2021,44016970,537427.06,,,7.7616,,69242,,,,,186000,0.004225643,4.225643000000001,111000,0.0025217547,2.5217547,622000,0.014130914,14.130913999999999,139000,0.0031578732,3.1578732,368000,0.008360412,8.360412,84000,0.0019083549,1.9083549,10000,0.00022718511,0.22718511,3.16,8.65753416,24.22,0.5,0.21
,Oceania (FAO),2022,,637818.56,,,8.668,,73583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Oman,1990,1804528,,,,,,,,,,,61000,0.033803854,33.803854,0,0,0,61000,0.033803854,33.803854,17000,0.009420746,9.420746000000001,,,,44000,0.024383107,24.383107000000003,,,,9.428504,25.831517549904003,75.026825,1.7352461,0.25075808
,Oman,1991,1895193,27818.16,0.014678273,14.678273,7.2166,,3855,0.0020340937,20.340937,,,33000,0.017412474,17.412474,0,0,0,33000,0.017412474,17.412474,16000,0.008442412,8.442412,,,,16000,0.008442412,8.442412,,,,8.583585,23.516670997709998,68.28078,1.5814484,0.22876298
,Oman,1992,1985234,27100.87,0.013651222,13.651221999999999,7.2468996,,3740,0.0018839089,18.839089,,,23000,0.011585536,11.585536000000001,0,0,0,23000,0.011585536,11.585536000000001,17000,0.008563222,8.563222,,,,6000,0.0030223138,3.0223138,,,,8.358229,22.899257305254,66.51922,1.5349827,0.21786852
,Oman,1993,2071874,26383.59,0.012734167,12.734167,7.2773,,3625,0.0017496238,17.496237999999998,,,57000,0.027511325,27.511325,3000,0.0014479645,1.4479645,43000,0.020754158,20.754158,18000,0.008687787,8.687787,,,,25000,0.012066371,12.066371,,,,8.760532,24.001457294232,69.7291,1.6179363,0.22690569
,Oman,1994,2133678,25666.3,0.012029135,12.029135,7.3076997,,3512,0.0016459841,16.459840999999997,,,44000,0.020621669,20.621668999999997,0,0,0,54000,0.025308412,25.308412,22000,0.010310834,10.310834,,,,31000,0.014528902,14.528902,,,,10.378557,28.434402455382003,82.563896,1.9076777,0.27676153
,Oman,1995,2172681,24949.02,0.0114830565,11.4830565,7.3381,,3400,0.0015648869,15.648869,,,34000,0.015648868,15.648868,1000,0.00046026084,0.46026084,25000,0.011506521,11.506521000000001,20000,0.009205217,9.205217,,,,4000,0.0018410434,1.8410434,,,,9.42269,25.81558878294,74.95502,1.7357588,0.24796553
,Oman,1996,2209965,24231.73,0.010964758,10.964758,7.3684998,,3289,0.0014882588,14.882588,,,18000,0.008144925,8.144925,0,0,0,27000,0.0122173885,12.2173885,23000,0.010407405,10.407404999999999,,,,4000,0.0018099834,1.8099834,,,,10.427242,28.567786015692,82.994545,1.9200305,0.27569667
,Oman,1997,2245591,23514.44,0.010471381,10.471381000000001,7.3989,,3178,0.0014152176,14.152176,,,40000,0.017812682,17.812682,0,0,0,40000,0.017812682,17.812682,23000,0.010242293,10.242293,,,,18000,0.008015707,8.015707,,,,10.04817,27.529232601420002,79.91981,1.8525101,0.26187316
,Oman,1998,2279727,22797.16,0.009999952,9.999951999999999,7.4293,,3069,0.0013462139,13.462139,,,29000,0.012720821,12.720821,0,0,0,29000,0.012720821,12.720821,24000,0.010527576,10.527576,,,,5000,0.002193245,2.193245,,,,10.332531,28.308303826506,82.174576,1.904614,0.27616903
,Oman,1999,2312608,22079.87,0.009547605,9.547605,7.4596996,,2960,0.0012799402,12.799402,,,64000,0.027674383,27.674383,0,0,0,64000,0.027674383,27.674383,26000,0.011242718,11.242718,,,,38000,0.016431665,16.431665000000002,,,,11.138905,30.51754764003,88.64163,2.0474546,0.29115182
,Oman,2000,2344261,21362.59,0.0091127185,9.1127185,7.4901,,2852,0.0012165881,12.165881,,,65000,0.027727287,27.727287,0,0,0,56000,0.023888126,23.888126,25000,0.010664342,10.664342,,,,32000,0.013650357,13.650357,,,,10.524105,28.833164095230003,83.74381,1.9364353,0.28064284
,Oman,2001,2374655,20645.3,0.008694021,8.694021,7.5204,,2745,0.0011559573,11.559573,,,39000,0.016423438,16.423437999999997,3000,0.0012633414,1.2633414,44000,0.018529007,18.529007,24000,0.010106731,10.106731,,,,20000,0.008422276,8.422276,,,,10.183038,27.898733967588,81.04,1.8763189,0.26400468
,Oman,2002,2403663,19928.01,0.008290684,8.290683999999999,7.5508,,2639,0.0010979077,10.979077,,,26000,0.010816824,10.816823999999999,2000,0.0008320634,0.8320634,24000,0.009984761,9.984761,21000,0.008736665,8.736664999999999,,,,3000,0.0012480951,1.2480951,,,,8.766637,24.018183321462,69.78742,1.6131378,0.23044828
,Oman,2003,2431603,19210.73,0.007900438,7.900437999999999,7.5811996,,2534,0.001042111,10.42111,,,45000,0.01850631,18.506310000000003,0,0,0,44000,0.01809506,18.09506,24000,0.009870032,9.870032,,,,20000,0.008225027,8.225026999999999,,,,10.070415,27.590177806290004,80.111374,1.8568861,0.26526946
,Oman,2004,2468860,18493.44,0.0074906796,7.4906796,7.6105,,2430,0.00098426,9.842600000000001,,,79000,0.031998575,31.998575000000002,0,0,0,79000,0.031998575,31.998575000000002,28000,0.011341267,11.341267,,,,51000,0.020657307,20.657307,,,,11.257794,30.843270924444003,89.56334,2.0759053,0.29940945
,Oman,2005,2515202,17776.16,0.007067488,7.067488,7.6384997,,2327,0.0009251742,9.251742,,,137000,0.054468784,54.468784,0,0,0,137000,0.054468784,54.468784,30000,0.0119274715,11.9274715,,,,107000,0.042541314,42.541314,,,,11.851947,32.471087346522,94.29417,2.185892,0.31083786
,Oman,2006,2560652,17058.87,0.006661924,6.661924,7.6665998,,2225,0.0008689193,8.689193,,,52000,0.020307329,20.307329,0,0,0,52000,0.020307329,20.307329,30000,0.011715766,11.715766,,,,22000,0.008591562,8.591562,,,,11.674175,31.98404077605,92.90448,2.1452546,0.30931574
,Oman,2007,2605706,16341.58,0.0062714596,6.2714596,7.6947,,2124,0.00081513415,8.1513415,,,90000,0.034539584,34.539584,0,0,0,90000,0.034539584,34.539584,32000,0.012280741,12.280740999999999,,,,58000,0.022258842,22.258842,,,,12.308986,33.723248977836,97.959015,2.2684832,0.32547802
,Oman,2008,2651032,15624.3,0.005893667,5.893667,7.7228,,2023,0.00076309906,7.6309906000000005,,,60000,0.022632696,22.632696,1000,0.0003772116,0.3772116,59000,0.022255484,22.255484,31000,0.01169356,11.69356,,,,28000,0.010561924,10.561924000000001,,,,11.55593,31.66008187518,91.96798,2.1233165,0.30333093
,Oman,2009,2697543,14907.01,0.0055261436,5.5261436,7.7509,,1923,0.0007128709,7.128709,,,102000,0.03781219,37.81219,3000,0.0011121231,1.1121231,99000,0.036700062,36.700061999999996,34000,0.012604062,12.604061999999999,,,,65000,0.024096001,24.096000999999998,,,,12.705194,34.808750336844,101.11835,2.339651,0.33564618
,Oman,2010,2881915,10360,0.0035948318,3.5948318,8.4228,,1230,0.00042679955,4.2679955,,,116000,0.040251013,40.251013,5000,0.0017349574,1.7349574,126000,0.043720927,43.720927,33000,0.011450719,11.450719,9000,0.0031229234,3.1229234,83000,0.028800294,28.800294,1000,0.0003469915,0.3469915,11.60998,31.808164065480003,89.85984,1.8599967,0.7599986
,Oman,2011,3206883,15445.07,0.0048162253,4.8162253,7.8357997,,1971,0.0006146155,6.146154999999999,,,111000,0.03461305,34.61305,2000,0.00062365853,0.6236585299999999,124000,0.03866683,38.66683,35000,0.010914025,10.914025,0,0,0,88000,0.027440976,27.440976,1000,0.00031182927,0.31182927,11.019957,30.191662711782,85.32966,1.7699928,0.7299971
,Oman,2012,3535585,14106.96,0.003989993,3.9899929999999997,7.8932,,1787,0.0005054326,5.054326,,,131000,0.03705186,37.05186,0,0,0,145000,0.0410116,41.0116,40000,0.011313545,11.313545,6000,0.0016970318,1.6970318,98000,0.027718185,27.718185,1000,0.00028283862,0.28283862,11.269985,30.87667092411,87.269875,1.8099974,0.739999
,Oman,2013,3816688,13604,0.0035643468,3.5643468,7.1903,,1892,0.00049571774,4.9571774,,,172000,0.04506525,45.06525,1000,0.00026200726,0.26200726,185000,0.048471346,48.471346,49000,0.012838356,12.838356000000001,10000,0.0026200728,2.6200728,125000,0.03275091,32.750910000000005,1000,0.00026200726,0.26200726,12.789973,35.041021567398,99.009796,2.0499957,0.8399982
,Oman,2014,4009272,9793,0.002442588,2.4425879999999998,6.7771997,,1445,0.00036041456,3.6041456000000003,,,192000,0.047888994,47.888994,,,,202000,0.05038321,50.38321,54000,0.01346878,13.468779999999999,5000,0.0012471091,1.2471090999999999,143000,0.035667323,35.667323,0,0,0,13.349994,36.575325661644,103.40995,2.1399992,0.8799996
,Oman,2015,4191784,15762,0.0037602128,3.7602128,11.959,,1318,0.0003144246,3.144246,,,218000,0.052006498,52.006498,0,0,0,234000,0.055823486,55.823485999999995,54000,0.0128823435,12.882343500000001,45000,0.010735286,10.735286,133000,0.031728733,31.728733000000002,1000,0.00023856192,0.23856191999999998,12.899986,35.342427043836004,99.8099,2.0599978,0.8499992
,Oman,2016,4398080,6856,0.001558862,1.558862,6.8083,,1007,0.00022896354,2.2896354,,,214000,0.048657596,48.657596,0,0,0,221000,0.0502492,50.2492,57000,0.012960201,12.960201,16000,0.003637951,3.637951,147000,0.033423677,33.423677,0,0,0,13.05997,35.780739368220004,101.19976,2.0999951,0.85999805
,Oman,2017,4541853,7075,0.0015577342,1.5577341999999998,6.9294996,,1021,0.00022479812,2.2479812,,,265000,0.05834623,58.34623,6000,0.0013210467,1.3210467,266000,0.058566403,58.566403,59000,0.012990293,12.990293,53000,0.011669246,11.669246,153000,0.03368669,33.68669,0,0,0,13.019992,35.671210602192005,100.73994,2.0799985,0.8599995
,Oman,2018,4601160,8827,0.0019184293,1.9184293000000001,8.6033,,1026,0.00022298725,2.2298725,,,258000,0.056072816,56.072815999999996,5000,0.0010866825,1.0866825,262000,0.05694216,56.94216,62000,0.013474863,13.474863000000001,36000,0.007824114,7.824114,164000,0.035643186,35.643186,0,0,0,13.42,36.76712292,103.85,2.15,0.88000005
,Oman,2019,4602769,8916,0.0019370948,1.9370948,8.598,,1037,0.00022529917,2.2529917,,,374000,0.081255436,81.255436,0,0,0,320000,0.069523364,69.523364,87000,0.018901665,18.901665,2000,0.00043452103,0.43452103,231000,0.05018718,50.18718,1000,0.00021726052,0.21726052,18.800003,51.506857019178,145.43002,3.0100007,1.2400002
,Oman,2020,4543406,26755,0.005888754,5.8887540000000005,8.5974,,3112,0.0006849487,6.849487,,,359000,0.07901561,79.01561,0,0,0,386000,0.08495829,84.95829,107000,0.023550615,23.550615,1000,0.00022009919,0.22009919,277000,0.060967475,60.967475,1000,0.00022009919,0.22009919,23.459967,64.273881549042,193.13974,4.5999937,1.8699975
,Oman,2021,4520474,15545,0.0034387987,3.4387987,8.2038,,1895,0.00041920383,4.1920383,,,968000,0.21413684,214.13684,73000,0.01614875,16.14875,918000,0.20307605,203.07605,84000,0.018582122,18.582122,617000,0.1364901,136.4901,217000,0.048003815,48.003814999999996,1000,0.00022121574,0.22121574,18.549984,50.821873464384,143.48988,2.9699976,1.219999
,Oman,2022,4576300,22161,0.0048425584,4.842558400000001,8.1532,,2718,0.0005939296,5.939296,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Pakistan,1961,47060910,487680,0.01036274,10.36274,1.0309,,473083,0.010052567,100.52567,,,0,0,0,0,0,0,488000,0.01036954,10.36954,411000,0.008733362,8.733362,24000,0.00050997734,0.5099773400000001,1000,0.000021249058,0.021249058,24000,0.00050997734,0.5099773400000001,8.727651,23.911372363626,77.06119,2.062899,1.0711209
,Pakistan,1962,48161844,482600,0.010020381,10.020381,1.0525,,458514,0.009520275,95.20275,,,0,0,0,0,0,0,483000,0.010028685,10.028685000000001,406000,0.00842991,8.429910000000001,24000,0.0004983198,0.49831980000000003,1000,0.000020763324,0.020763324,24000,0.0004983198,0.49831980000000003,8.427557,23.089197029382003,74.39705,1.9876316,1.0335684
,Pakistan,1963,49325052,526300,0.010670034,10.670034,1.0522,,500197,0.010140831,101.40831,,,9000,0.00018246306,0.18246306,0,0,0,525000,0.010643679,10.643678999999999,446000,0.009042058,9.042058,25000,0.0005068418,0.5068418,0,0,0,25000,0.0005068418,0.5068418,9.030272,24.740470985472,79.72924,2.1306264,1.1051381
,Pakistan,1964,50552600,528300,0.010450501,10.450501,1.0861,,486437,0.009622393,96.22393,,,2000,0.000039562754,0.039562754,0,0,0,531000,0.0105039105,10.5039105,448000,0.008862057,8.862057,26000,0.0005143158,0.5143158000000001,1000,0.000019781377,0.019781377,26000,0.0005143158,0.5143158000000001,8.853897,24.257251812222,78.13963,2.093827,1.0867959
,Pakistan,1965,51841628,539500,0.010406694,10.406694,0.9956,,541880,0.010452604,104.52604000000001,,,0,0,0,0,0,0,550000,0.010609235,10.609235,463000,0.008931046,8.931046,27000,0.000520817,0.520817,1000,0.000019289517,0.019289517,27000,0.000520817,0.520817,8.9436455,24.503138111133,78.88574,2.11613,1.0880104
,Pakistan,1966,53199420,587250,0.0110386545,11.0386545,1.0608,,553616,0.010406429,104.06429,,,0,0,0,0,0,0,588000,0.011052752,11.052752,495000,0.009304613,9.304613,29000,0.0005451187,0.5451187,1000,0.000018797198,0.018797198,29000,0.0005451187,0.5451187,9.309239,25.504764128514,82.13506,2.1974602,1.1386838
,Pakistan,1967,54629796,791500,0.014488431,14.488431,1.3021,,607844,0.011126602,111.26602,,,201000,0.003679311,3.679311,0,0,0,989000,0.018103674,18.103674,595000,0.0108914925,10.8914925,39000,0.0007138961,0.7138961,271000,0.0049606627,4.9606627,39000,0.0007138961,0.7138961,10.890463,29.836884633138002,96.13582,2.5777426,1.3288364
